39:[151.44308 164.42986 347.934  ],[168.17262 146.83447 290.846  ],[176.70786 137.91359 264.099  ],[185.04173 130.73798 243.905  ],[194.34964 123.704   225.573  ],[155.14859 157.76457 276.925  ],[156.0992  162.57608 240.675  ],[156.97255 166.74979 216.509  ],[159.16455 172.79698 194.613  ],[141.8454  169.39394 271.387  ],[155.07397 187.42206 246.865  ],[164.10675 196.26884 260.019  ],[160.76286 190.37656 279.488  ],[129.04083 187.5864  271.969  ],[124.12451 195.47255 249.031  ],[120.898415 201.32281  234.823   ],[117.11837 208.57448 219.52   ],[168.60596 172.74309 331.484  ],[185.31076 176.13606 314.24   ],[178.45683 183.71669 295.462  ],[163.99275 190.27866 283.508  ]
40:[150.27512 154.98598 377.717  ],[147.01266 117.07697 341.95   ],[140.16518 100.9009  321.153  ],[136.40207  88.25964 303.464  ],[134.44313   76.554695 286.08    ],[134.2333  122.85607 327.309  ],[143.57117 120.92736 294.324  ],[156.8324  134.76443 299.848  ],[157.33693 141.39966 319.45   ],[123.59133 132.42703 319.007  ],[130.55463 132.26309 289.82   ],[143.46846 143.73402 292.145  ],[146.49104 149.93057 309.24   ],[115.50279 149.91214 311.504  ],[107.38034 140.67009 293.925  ],[102.4105  134.53706 282.663  ],[ 97.71909 127.72086 269.938  ],[158.87132 155.20433 349.697  ],[166.26566 149.96228 326.619  ],[161.49107 148.34517 306.137  ],[145.23787 151.89178 297.88   ]
41:[163.80272 156.4113  382.526  ],[171.31454 120.97327 344.008  ],[176.99948 102.98308 326.515  ],[181.67743   88.177185 313.382   ],[186.25966   73.672714 301.493   ],[155.80432 115.75509 346.422  ],[145.19554  95.08934 327.681  ],[136.56442  81.98723 311.947  ],[127.52286   70.270454 296.074   ],[142.78253  115.580215 352.323   ],[133.77866 107.72456 323.745  ],[130.94138 121.50378 314.233  ],[133.75906 135.2527  321.125  ],[127.989365 122.042854 358.735   ],[124.92544 113.10361 339.543  ],[123.48912  117.992714 327.063   ],[123.150475 128.3364   320.205   ],[174.15895 154.8291  360.559  ],[186.09662 149.13011 341.092  ],[196.31006 143.6263  325.219  ],[210.49257 140.8634  311.131  ]
42:[159.99443 149.7325  368.308  ],[177.463   133.03465 309.711  ],[189.07726 129.08163 281.818  ],[199.27992 126.74838 260.578  ],[209.85971 125.69311 241.096  ],[160.60777 129.17715 302.208  ],[162.06671  120.773506 267.533   ],[163.2476  114.18109 244.314  ],[164.48586 107.7467  223.012  ],[144.66023 128.10234 302.063  ],[139.95518 143.74919 275.284  ],[141.94667 158.59528 284.938  ],[145.32368 157.71834 304.435  ],[126.22104 133.54393 306.73   ],[117.9003  134.84818 284.631  ],[112.10646 135.86942 270.939  ],[105.390755 137.69046  256.151   ],[161.3734  160.93184 340.614  ],[165.96132 168.30058 314.469  ],[152.58772 162.18358 304.615  ],[141.96611 153.1372  318.216  ]
43:[109.37541  116.030136 431.207   ],[117.98881  83.41661 392.153  ],[106.22273  89.11346 367.47   ],[102.83418 101.15651 380.357  ],[107.554565 103.71053  400.874   ],[106.75669  75.82128 396.125  ],[ 91.94433   82.014145 367.13    ],[ 90.2531   97.69542 365.109  ],[ 95.366196 110.3415   375.589   ],[ 97.013245  73.425896 403.352   ],[ 83.61647  77.36044 377.003  ],[ 84.091484  90.248505 385.265   ],[ 91.346115  94.15769  403.509   ],[ 84.33559   76.253456 411.309   ],[ 77.57564  80.23291 391.058  ],[ 82.169075  88.11695  395.604   ],[ 88.57913  90.95607 409.253  ],[110.99142  117.899765 403.319   ],[115.40472 116.30271 378.873  ],[119.37264 114.81505 359.145  ],[125.55887 115.88891 340.698  ]
44:[164.02147 179.76555 350.981  ],[172.65083 138.35202 323.554  ],[178.81918 132.63103 294.776  ],[184.4063  128.10896 273.024  ],[190.4013  123.94723 253.195  ],[156.05545 137.05347 315.958  ],[160.37953  121.053665 286.934   ],[163.8525   108.715996 267.389   ],[167.74677  96.79628 248.964  ],[141.19124 140.71312 312.555  ],[136.2137  121.70921 292.932  ],[133.00548 109.01398 278.285  ],[131.02954  99.78443 260.737  ],[125.35052 152.63855 307.697  ],[117.22387 139.84534 294.778  ],[112.009026 131.56017  286.302   ],[106.25518 122.32518 276.641  ],[166.56157 173.30852 326.878  ],[170.72778 161.77705 307.812  ],[154.78255 157.57077 301.79   ],[137.78891 159.51108 305.095  ]
45:[158.33961 187.28421 309.497  ],[168.64584 137.97432 289.226  ],[177.55269 116.02542 276.024  ],[185.52739 100.05868 262.594  ],[193.65627  84.72927 249.589  ],[149.74911 134.83688 283.419  ],[150.60796 105.11925 271.149  ],[151.23553  83.78135 262.897  ],[151.84644   63.191208 255.362   ],[132.83728 137.76826 280.747  ],[126.60654 116.46435 260.794  ],[122.00928 100.78069 247.521  ],[117.20025   84.409775 234.762   ],[114.11182 149.71123 275.417  ],[119.73528 157.48853 255.29   ],[125.70943 167.5613  261.196  ],[126.48769 169.74269 275.599  ],[157.94078 186.84433 279.306  ],[160.12518 179.615   256.087  ],[141.19781 171.24257 254.969  ],[122.23167 162.5298  253.033  ]
46:[156.67365 152.22871 367.588  ],[184.77649 144.13643 312.271  ],[196.03836 143.4559  283.467  ],[205.3784  143.80406 261.47   ],[214.80339 144.79913 241.372  ],[173.47377 131.30797 305.783  ],[158.98656 152.29176 285.408  ],[149.4107  163.41635 299.456  ],[148.38434 162.82013 321.113  ],[160.82703 121.85382 306.132  ],[156.07036 123.77926 274.774  ],[150.78033 127.81214 254.937  ],[143.93428 134.00653 236.895  ],[142.17166  116.775185 310.364   ],[141.86325 106.27011 290.902  ],[141.2653   99.99135 278.173  ],[140.219    93.43973 263.985  ],[160.81163 153.17395 341.291  ],[169.49751 152.8503  316.76   ],[170.1389  145.19978 298.298  ],[172.56007 137.92387 279.025  ]
47:[203.27238 184.38701 288.599  ],[220.74455 131.3326  269.619  ],[224.24742 139.37788 239.803  ],[218.60513 160.759   244.914  ],[214.30106 164.84442 264.324  ],[200.66756 124.55043 270.843  ],[201.65894 134.01587 235.919  ],[197.30981 158.60068 232.656  ],[192.98668 177.49117 240.902  ],[182.78993 124.85283 273.779  ],[178.31146 117.59416 243.77   ],[181.11816 137.06744 235.501  ],[184.8564  157.22307 234.018  ],[162.33173 133.50356 273.911  ],[155.20515  116.485825 263.693   ],[150.94806 106.21732 255.302  ],[147.57175  97.788   242.295  ],[206.37787 176.03151 263.784  ],[213.06615 161.68317 244.462  ],[194.66861 149.53886 246.915  ],[179.61948 153.39194 262.643  ]
48:[123.59664 151.05945 351.434  ],[139.54323 117.4995  310.23   ],[136.23317  94.6115  298.072  ],[131.46394   76.977486 287.14    ],[126.76522  59.8498  277.203  ],[130.75911 104.48642 320.003  ],[107.38324 105.13205 294.133  ],[101.754555 121.32516  304.465   ],[111.44625  127.563736 322.909   ],[122.45186  98.35306 332.184  ],[101.939095  98.8277   310.155   ],[ 96.856766 113.732124 314.223   ],[104.351555 122.917984 328.474   ],[109.543    97.41387 346.287  ],[104.00442  84.76889 329.901  ],[ 98.32162   78.663445 317.961   ],[ 90.50208  73.84326 304.479  ],[127.55238 147.99393 327.81   ],[135.34253 142.5207  305.69   ],[132.1106   125.518776 303.775   ],[129.59854  108.266396 300.17    ]
49:[174.67445 173.73668 338.203  ],[192.39386 129.18178 321.765  ],[206.17865 118.3081  298.301  ],[218.01427 109.44966 280.29   ],[230.08945  101.187164 263.402   ],[176.77458  123.552895 315.283   ],[184.71358 132.01353 280.879  ],[181.39873 152.69598 278.226  ],[174.84016 163.92242 292.328  ],[161.73315 123.77281 311.669  ],[166.74947 106.30449 288.595  ],[170.65784  94.23379 272.484  ],[174.863    81.70945 256.945  ],[144.20801 131.62328 304.845  ],[143.89926 114.04441 297.882  ],[143.73636  102.765396 293.469   ],[143.63812  90.27511 288.486  ],[180.50711 159.85497 324.482  ],[188.22229 142.81523 314.9    ],[187.44218 127.67183 306.038  ],[184.64182 111.95528 297.155  ]
50:[127.71946 133.6056  376.57   ],[143.32951 103.81723 330.565  ],[137.20226   86.102776 309.206   ],[131.70923  73.04788 290.855  ],[125.93358   61.423306 272.841   ],[127.39909  97.33364 323.559  ],[123.20763 115.89584 297.6    ],[124.55563 131.48448 311.405  ],[127.36896 129.51068 333.331  ],[112.4431   95.55246 322.535  ],[107.28303  108.995186 297.036   ],[108.313965 123.91075  306.711   ],[111.39145  127.114296 325.96    ],[ 94.508965 100.83095  323.379   ],[ 87.69288  97.15667 300.56   ],[ 83.239174  95.550896 286.307   ],[ 78.15962  94.32712 270.929  ],[142.67656 131.64516 366.576  ],[158.38678 126.33646 356.447  ],[171.51712 121.55455 347.891  ],[186.53072 118.99578 342.717  ]
51:[119.83582 151.0212  366.577  ],[144.33897 112.88826 371.696  ],[146.79912 111.16613 341.42   ],[138.71301  122.955696 329.023   ],[130.33078 133.96048 336.005  ],[131.97221 103.72207 369.028  ],[132.62859 102.00488 333.085  ],[130.43642 114.5359  316.573  ],[127.40805 130.85265 311.585  ],[119.209335 100.01053  366.328   ],[121.428635  81.962715 346.703   ],[122.47094   71.707726 329.626   ],[123.05615  63.75855 311.304  ],[102.311874 100.619156 357.453   ],[100.5373    84.938995 355.298   ],[ 99.53038  75.08088 353.103  ],[ 98.44848   64.317184 350.601   ],[127.61189 142.47339 345.098  ],[138.42458 131.33867 331.272  ],[133.5891  116.20937 327.076  ],[128.8806  100.62711 322.682  ]
52:[175.47224 168.79826 360.862  ],[176.33507 128.92873 328.324  ],[173.4051  108.19824 315.405  ],[171.01959   91.529076 305.631   ],[168.72334  75.50374 296.78   ],[160.18147 125.16445 335.025  ],[146.27325 103.85205 323.073  ],[135.19957  90.63572 311.444  ],[124.18706  78.13095 300.255  ],[147.65262 126.53638 343.816  ],[134.8294  117.12548 319.344  ],[132.25961 130.9755  308.667  ],[137.77208 144.48463 314.248  ],[134.08638 134.77713 352.437  ],[128.47064 121.51437 341.972  ],[125.991585 125.59696  328.869   ],[127.44293 136.56757 324.926  ],[184.0676  165.83942 337.148  ],[194.1316 158.187  316.519 ],[200.56084 149.43361 300.082  ],[212.08984 142.81598 283.582  ]
53:[163.2855  170.34457 300.261  ],[183.73833 121.77703 276.779  ],[197.53389  99.92691 262.981  ],[209.0365   82.62425 251.044  ],[220.58615  66.15708 238.809  ],[164.97427 114.14175 273.446  ],[170.18198   82.915695 260.038   ],[173.96786   60.260624 251.001   ],[177.66055  38.20825 242.692  ],[147.32178  113.340706 273.121   ],[143.55363  85.76712 261.675  ],[140.68097  67.20277 250.897  ],[137.5728    49.110256 238.238   ],[126.20886  120.978264 270.592   ],[116.739555 103.78527  259.934   ],[110.63481  92.84098 252.141  ],[103.938484  81.06524  242.062   ],[164.91661 163.29474 273.972  ],[170.44748 150.59233 253.351  ],[152.83359 139.23358 253.12   ],[135.14374 135.98555 262.83   ]
54:[178.53606 184.58669 305.232  ],[180.94612 132.82167 286.761  ],[176.07254 108.9249  275.384  ],[173.90364  91.30551 261.938  ],[172.23975   74.298615 248.644   ],[161.93515 132.84134 280.456  ],[168.04495 138.05127 244.8    ],[179.91508 158.6954  245.086  ],[182.62692 166.34947 263.43   ],[145.73878 138.67438 277.193  ],[149.47357 142.08388 245.816  ],[156.53365 161.11775 247.058  ],[158.19545 169.03482 263.185  ],[129.37027 153.79338 271.017  ],[137.55951 159.70839 251.011  ],[143.24689 170.44551 255.973  ],[141.79202 172.95238 270.024  ],[181.40074 174.94293 282.561  ],[185.25026 159.2019  265.586  ],[166.51607 154.83919 260.73   ],[147.48106 149.49338 255.113  ]
55:[163.64917 146.22868 375.466  ],[188.37486 119.05863 332.21   ],[204.31317 134.6689  321.381  ],[197.91371 149.01675 330.126  ],[185.01308 150.49916 342.643  ],[178.7918   122.350876 314.308   ],[193.11307 105.29517 288.55   ],[205.5359   93.88714 270.762  ],[218.8912    82.931496 254.4     ],[167.27005 128.66202 304.107  ],[172.67787  116.959335 276.143   ],[177.14789 108.28329 257.681  ],[183.37567 100.64865 239.709  ],[153.8133  143.10265 297.385  ],[151.39844 142.5047  274.566  ],[149.85963 142.22273 260.405  ],[148.69914 142.46114 245.059  ],[182.87485 152.52596 370.451  ],[200.87335 153.53271 364.447  ],[208.44435 154.6318  343.725  ],[205.55315 155.3488  323.313  ]
56:[197.36734 164.82545 300.443  ],[222.18533 151.09937 237.948  ],[219.33363 182.12514 224.823  ],[206.8634  195.69717 237.902  ],[197.72699 192.17569 257.8    ],[200.48914 144.50056 233.836  ],[195.07455 181.75528 218.985  ],[193.08203 196.73735 234.541  ],[193.89417 192.12833 256.118  ],[180.06819 141.04343 236.856  ],[179.43222 159.74066 208.159  ],[173.8145 178.4024 217.286 ],[172.18497 174.90825 237.034  ],[156.60791 145.0702  245.552  ],[147.04912 142.1122  224.686  ],[140.26987 140.67603 211.61   ],[132.75916 143.39467 197.057  ],[197.59512 185.79773 275.356  ],[202.3274  203.08154 250.482  ],[192.37982 205.73259 232.853  ],[175.35564 197.54073 223.935  ]
57:[111.77956 142.90088 425.043  ],[116.52712 104.98159 437.576  ],[127.76231 102.84701 417.315  ],[129.24812  113.594666 404.724   ],[126.04159 125.46801 399.952  ],[105.98481  100.921646 420.86    ],[119.20593  97.94542 396.893  ],[118.3509 112.3007 392.274 ],[117.26292  125.682915 388.567   ],[ 96.16749  101.387764 405.935   ],[102.26441  83.81719 397.773  ],[109.71281  84.54833 383.788  ],[113.75489   93.834564 374.913   ],[ 86.31589 106.7582  385.297  ],[ 94.7931   95.66173 380.933  ],[100.18307  88.71574 378.169  ],[106.44466  81.5778  374.669  ],[125.77463 135.37892 414.785  ],[137.71188 125.4272  411.04   ],[144.47778 115.21796 404.428  ],[154.50185  106.874725 401.446   ]
58:[136.78723 119.57115 409.557  ],[144.21898   92.701485 355.348   ],[141.41576  77.15802 330.849  ],[138.4029   64.59868 311.8    ],[133.64554   54.035824 293.179   ],[131.54825  83.63729 357.753  ],[116.29518  94.77571 332.745  ],[114.826996 108.032326 348.713   ],[121.70035 108.26531 369.688  ],[120.82669   79.650154 365.248   ],[106.795135  88.31616  343.021   ],[105.69855 101.55599 352.839  ],[111.69128  106.243904 371.064   ],[107.54351  81.42648 376.472  ],[100.54773  89.6071  360.139  ],[103.54146   98.777794 360.833   ],[110.59905 105.07718 369.971  ],[139.25114 127.74197 383.673  ],[144.37965 132.35817 358.929  ],[148.91577 136.3971  338.837  ],[155.93634 143.29045 321.015  ]
59:[162.70728 146.09029 358.148  ],[168.50906  100.228485 343.016   ],[174.85304   79.136795 337.571   ],[179.80945   62.881035 333.415   ],[184.44025   47.827637 329.611   ],[157.34338  99.54052 325.517  ],[151.29356  74.77338 306.116  ],[165.44539  76.99181 290.469  ],[175.30418  92.37593 293.387  ],[146.72455 104.28663 312.777  ],[149.96347  85.13355 289.773  ],[153.10843  71.37925 274.291  ],[156.72835   57.056858 259.479   ],[137.09305  117.362976 297.962   ],[133.9585   108.881805 276.968   ],[131.80542 102.96534 263.963  ],[129.66615  96.01993 249.875  ],[174.01892 134.3923  343.778  ],[183.83075 118.98769 333.998  ],[182.05362 107.8595  318.007  ],[180.09734  95.54801 302.018  ]
60:[118.26756 169.7343  354.998  ],[152.19975 144.17528 330.772  ],[141.8845  146.45651 302.407  ],[125.21601 155.10686 297.372  ],[116.768486 161.58424  310.409   ],[144.11058 129.46092 335.592  ],[152.48662 114.04494 308.56   ],[157.27083 103.01117 288.975  ],[161.47133  91.99324 270.601  ],[134.18839 120.65709 342.     ],[127.76085 114.73032 311.461  ],[115.59442  125.579216 310.444   ],[114.31227 133.28914 326.376  ],[118.10557 115.41602 346.652  ],[120.197334  99.59531  342.088   ],[119.21226  91.56425 332.07   ],[116.38959  85.81513 317.908  ],[116.88339 165.77919 326.852  ],[121.21071 160.31815 303.896  ],[119.748604 143.07198  302.152   ],[116.52732 126.60704 308.456  ]
61:[159.81851 175.37128 318.017  ],[163.93967 123.28508 323.293  ],[166.88419 100.6436  325.248  ],[169.07263   83.798836 326.448   ],[171.03899  68.66347 327.528  ],[146.60953 120.78868 324.     ],[145.94363  94.06526 326.86   ],[145.50522  76.5051  328.751  ],[145.1106   60.71365 330.462  ],[132.0534   123.967514 324.038   ],[124.685715 101.67745  326.516   ],[119.83454   87.163445 327.501   ],[115.206795  73.42279  328.015   ],[115.58891 133.56894 317.936  ],[107.858574 117.905136 318.731   ],[103.09248 108.23664 319.152  ],[ 97.970764  97.74597  318.978   ],[172.15938 160.59143 313.876  ],[184.06941 143.32205 313.659  ],[192.39203 128.57352 313.599  ],[205.03008 117.22571 313.133  ]
62:[156.50348 148.90869 394.912  ],[160.47562  111.929756 360.357   ],[158.31656  93.01854 344.99   ],[156.56013  77.73066 333.335  ],[154.86032   62.953876 322.766   ],[144.91255 109.3809  359.487  ],[132.63013  90.20752 340.147  ],[123.58093  80.58426 320.599  ],[114.43265  71.46485 302.219  ],[131.98605 111.44917 362.304  ],[122.759605 104.96547  332.828   ],[124.04774 118.04319 322.915  ],[130.13144 129.94884 331.694  ],[118.08511  120.268326 364.773   ],[114.785324 106.892105 352.795   ],[115.01752 110.17686 339.814  ],[117.15158 120.60296 336.744  ],[168.97743 142.10475 382.932  ],[181.39803 131.9145  372.26   ],[191.94563  123.260895 363.654   ],[202.26718 113.55225 354.582  ]
63:[141.98383 158.49725 385.172  ],[147.05469 136.09068 329.696  ],[147.36603 123.8834  304.128  ],[147.63919  113.311356 284.935   ],[147.94267 102.58969 267.457  ],[129.9018  136.26675 323.425  ],[123.74529 148.97594 289.673  ],[129.7052  168.37512 288.517  ],[137.48573 177.35822 303.292  ],[115.3364 139.1283 323.967 ],[109.49908 147.54166 293.057  ],[114.53004 163.32227 296.838  ],[119.98971 166.1657  314.998  ],[100.62603 148.75131 328.417  ],[104.77368 162.77162 315.042  ],[113.207855 164.88673  325.092   ],[115.562065 158.28535  338.949   ],[140.09517 167.17635 355.598  ],[140.08556 171.35391 328.412  ],[125.55202 168.84897 317.412  ],[109.53118 164.00542 317.375  ]
64:[170.14848 148.29034 374.723  ],[184.11491 116.53891 328.908  ],[185.29149 131.41772 304.787  ],[179.04256 145.24405 316.46   ],[174.34859 148.37099 335.728  ],[167.8393   111.914345 324.844   ],[167.00195 131.00305 298.095  ],[166.23897 147.78302 308.367  ],[166.192   148.46704 330.092  ],[153.03894 111.89603 326.201  ],[150.18405 125.03663 299.477  ],[153.39555 139.57158 307.98   ],[156.65343 141.3729  326.982  ],[136.21454  119.096886 329.281   ],[130.59938 109.86824 310.141  ],[127.70023 106.71132 296.353  ],[125.25666 105.80952 280.975  ],[184.1465 145.2753 358.881 ],[199.1652  138.53485 343.934  ],[209.99521 130.95807 329.918  ],[216.89851  120.594025 314.116   ]
65:[116.59164 129.9122  434.91   ],[146.42624  117.680435 400.493   ],[156.9324 131.0711 412.015 ],[152.1674 137.8289 429.169 ],[143.22903 138.79532 441.396  ],[142.858    125.970535 381.664   ],[163.39459 136.1594  382.68   ],[159.01376 145.72626 398.566  ],[146.90808 145.74544 406.688  ],[136.15712 134.68864 369.806  ],[152.877  146.9347 365.109 ],[163.95241 155.31396 362.721  ],[174.5726  163.36345 360.495  ],[126.66256 148.38805 364.037  ],[132.57997 156.42606 346.013  ],[136.81454 161.98378 335.198  ],[141.87119 168.48404 323.809  ],[132.62187 131.91637 444.484  ],[147.302   130.70035 449.304  ],[158.93846 131.52327 445.773  ],[163.97421 136.26363 427.147  ]
66:[125.99405  124.030594 394.73    ],[137.35046  89.78994 353.915  ],[136.04774  69.86466 336.909  ],[132.77078  54.8215  321.276  ],[128.23543  40.90359 305.781  ],[126.22602  80.46607 360.251  ],[108.38662  81.6851  330.894  ],[107.4042    98.969475 337.494   ],[116.37527  105.322914 355.902   ],[116.4177   77.01421 369.588  ],[100.72158  80.74837 345.116  ],[ 99.047    94.67706 352.337  ],[105.799065 101.19858  369.319   ],[103.16454   78.996925 380.238   ],[ 94.69199  82.77646 360.526  ],[ 97.05755   91.381584 357.313   ],[104.67764   98.055084 365.336   ],[134.88228  121.126175 375.372   ],[146.09244 115.38414 357.227  ],[155.99785 110.31043 342.595  ],[168.34807 108.7192  328.783  ]
